review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03050320	1	nct_id	NCT03050320	NCT03050320	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03050320. Improving resilience and longevity for workers through exercise. Nct03050320 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03167502	1	nct_id	NCT03167502	NCT03167502	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03167502. Performance in walking in osteoarthritis patients [Performance in walking in osteoarthritis patients: the role of fatigue and the effect of an eccentric muscle building program]. Nct03167502 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03171168	1	nct_id	NCT03171168	NCT03171168	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	The effect of apostherapy on knee pain [The effect of apostherapy on pain and function in knee osteoarthritis population: a randomized controlled trial]. Nct03171168 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03379623	1	nct_id	NCT03379623	NCT03379623	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03379623. ESCAPE-pain programme in Malaysiaa feasibility randomised controlled trial of the implementation in Malaysian healthcare context of the ESCAPE-pain programme for patients with knee osteoarthritis. Nct03379623 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03470090	1	nct_id	NCT03470090	NCT03470090	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03470090. The effects of neuromuscular exercises training on physical activity, functionality and balance in knee osteoarthritis. Nct03470090 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03571698	1	nct_id	NCT03571698	NCT03571698	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03571698. The efficacy of exercise and alternative applications of NMES on pain and function in patients with knee OA Istanbul University, Faculty of Health Science, Division of Physiotherapy and Rehabilitation. Nct03571698 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03621631	1	nct_id	NCT03621631	NCT03621631	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03621631. Effect of tai Chi exercise on mechanical joint loading in knee osteoarthritis [Real time biofeedback tai Chi training for knee osteoarthritis: a feasibility study]. Nct03621631 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03666585	1	nct_id	NCT03666585	NCT03666585	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03666585. Comparison of the accuracy in rehabilitation exercise between mobile application actuated rehabilitation exercise guidance and routine rehabilitation exercise guidance for the primary osteoarthritis knee patients. Nct03666585 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03676790	1	nct_id	NCT03676790	NCT03676790	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03676790. Ultrasound and exercises in knee osteoarthritis [Effect of ultrasound associated to exercises in patients with knee osteoarthritis]. Nct03676790 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03750279	1	nct_id	NCT03750279	NCT03750279	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03750279. Inflammatory targeted laser treatment of knee osteoarthritis [Inflammatory targeted low-level laser treatment of knee osteoarthritis - a randomized clinical trial]. Nct03750279 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03798002	1	nct_id	NCT03798002	NCT03798002	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03798002. Neuro-muscular exercise training verses quadriceps training in mild to moderate knee osteoarthritis [Effects of neuro-muscular exercise training verses isolated quadriceps training program in patients with mild to moderate knee osteoarthritis]. Nct03798002 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03893981	1	nct_id	NCT03893981	NCT03893981	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03893981. Strengthening exercises versus proprioception and balance exercises in the treatment of knee osteoarthritis [Comparison of the effect of strengthening exercises versus proprioception and balance exercises in the treatment of knee osteoarthritis]. Nct03893981 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03921801	1	nct_id	NCT03921801	NCT03921801	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03921801. Effects of improved calf muscle function on gait, balance and joint loading in older adults [Improving plantarflexor muscle function to alleviate decline in mobility, loss of balance and detrimental knee joint loading in older adults]. Nct03921801 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03951506	1	nct_id	NCT03951506	NCT03951506	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct03951506. Multi-modal exercise program in older aduls with knee osteoarthritis [Effects a multi-modal exercise program in older aduls with knee osteoarthritis]. Nct03951506 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04058002	1	nct_id	NCT04058002	NCT04058002	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04058002. Project arthritis recovering quality of life through education 70+. Nct04058002 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04099394	1	nct_id	NCT04099394	NCT04099394	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04099394. Pain & aging: combined interventions for fitness in the community study [Randomized controlled trial of group-based exercise and behavioral health skills training for older adults with painful knee osteoarthritis]. Nct04099394 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04138784	1	explicit_pmid	35674649	35674649	35674649	.	1	0	yes	no	direct_pubmed_link	.	.	Nct04138784. Individualized comprehensive rehabilitation program in chronic knee osteoarthritis [Effectiveness of an individualized comprehensive rehabilitation program in disabled chronic knee osteoarthritis women]. Nct04138784 2019. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04183933	1	nct_id	NCT04183933	NCT04183933	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04183933. The effect of exercise training on balance and functional status in individuals with osteoarthritis'the effect of different exercise training on balance and functional status in individuals with osteoarthritis'. Nct04183933 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04198467	1	nct_id	NCT04198467	NCT04198467	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04198467. To evaluate the optimum dose of platelet rich plasma in knee osteoarthritis and compare efficacy with hyaluronic acid [Randomized controlled study to compare safety and efficacy of intra articular administration of platelet rich plasma versus hyaluronic aci]. Nct04198467 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04225182	1	nct_id	NCT04225182	NCT04225182	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04225182. Evaluation of the effectiveness of a muscular strengthening protocol with an instrumented orthosis for gonarthrosis patients. Nct04225182 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04323267	1	nct_id	NCT04323267	NCT04323267	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04323267. Digital home-exercise therapy application for patients with non-surgical knee injuries [Efficacy of digital home-exercise therapy application for patients with non-surgical knee injuries: a randomized, controlled trial]. Nct04323267 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04390932	1	nct_id	NCT04390932	NCT04390932	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04390932. The impact of therapeutic alliance in the rehabilitation of knee osteoarthritis [the impact of therapeutic alliance on clinical outcomes in patients with symptomatic knee osteoarthritis. A randomized clinical trial protocol]. Nct04390932 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04423887	1	nct_id	NCT04423887	NCT04423887	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04423887. Effects of creatine supplementation in addition to resistance exercise training in patients with knee osteoarthritis. Nct04423887 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04445350	1	nct_id	NCT04445350	NCT04445350	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04445350. Motor learning in knee osteoarthritis [Motor learning in knee osteoarthritis therapy - a new rehabilitation approach]. Nct04445350 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04528953	1	nct_id	NCT04528953	NCT04528953	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04528953. Investigating the effect of interval walking and qigong on people with knee osteoarthritis: pilot study [Investigating the effect of interval walking and qigong on some clinical and biological outcomes of people with knee osteoarthritis]. Nct04528953 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04536519	1	nct_id	NCT04536519	NCT04536519	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04536519. Foot wear modification along with physical therapy in knee osteoarthritis [Effects of foot wear modification along with physical therapy on functional status in knee osteoarthritis]. Nct04536519 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04540341	1	explicit_pmid	39340509	39340509	39340509	.	1	0	yes	no	direct_pubmed_link	.	.	Nct04540341. Effectiveness of Mulligan mobilization technique and core stabilization exercise with knee osteoarthritis. Nct04540341 2020. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04542655	1	nct_id	NCT04542655	NCT04542655	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04542655. The effect of exercise on serum levels of collagen and proteoglycan in patients with knee osteoarthritis (EFEX-OA-01). Nct04542655 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04574700	1	nct_id	NCT04574700	NCT04574700	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04574700. Mobilization effect on hamstring length [Effect of knee joint mobilization on hamstring muscle length]. Nct04574700 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04600661	1	nct_id	NCT04600661	NCT04600661	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04600661. Low load resistance blood flow restriction training versus neuromuscular training in knee osteoarthritis. Nct04600661 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04654871	1	explicit_pmid	36156542	36156542	36156542	.	1	0	yes	no	direct_pubmed_link	.	.	Nct04654871. Effects of glucosamine and chondroitin sulfate supplementation in addition to resistance exercise training and manual therapy in patients with knee osteoarthritis. Nct04654871 2020. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04678999	1	nct_id	NCT04678999	NCT04678999	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04678999. Mind-body therapy (remotely delivered) for knee osteoarthritis [Neurobiological mechanisms of mind-body therapy (remotely delivered) for knee osteoarthritis]. Nct04678999 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04747444	1	nct_id	NCT04747444	NCT04747444	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04747444. Positive pressure treadmill walking for individuals with knee pathology [The effects of anti-gravity treadmill walking in individuals with knee osteoarthritis]. Nct04747444 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04819672	1	nct_id	NCT04819672	NCT04819672	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04819672. Effect of low intensity training combined with partial restriction of blood flow in individuals with knee osteoarthritis. Nct04819672 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04857879	1	nct_id	NCT04857879	NCT04857879	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04857879. Implementation of GLA: d program in West Virginians with osteoarthritis of the knee [A pilot randomized controlled trial to assess the implementation and outcomes of Good Life with Osteoarthritis (GLA: D) program in West Virginians suffering from the osteoarthritis]. Nct04857879 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04925895	1	nct_id	NCT04925895	NCT04925895	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04925895. Effects of dynamic soft tissue mobilization in reducing hamstring tightness in knee osteoarthritis. Nct04925895 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04980300	1	nct_id	NCT04980300	NCT04980300	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct04980300. Delaware Physical Exercise and Activity for Knee osteoarthritis (PEAK). Nct04980300 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05026385	1	nct_id	NCT05026385	NCT05026385	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05026385. The POMELO (Prevention of Muscle Loss in Osteoarthritis) trial [Targeted knee osteoarthritis care for adults with a BMI ≥5 kg/m2: the prevention of muscle loss in osteoarthritis (P.O.M.E.L.O.) Feasibility and pilot randomized trial]. Nct05026385 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05131048	1	nct_id	NCT05131048	NCT05131048	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05131048. Home based hip strengthening for knee OA patients [Effects of home-based hip strengthening exercises on pain, range of motion and functional disability in knee osteoarthritis patients: a randomized controlled trial]. Nct05131048 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05169606	1	nct_id	NCT05169606	NCT05169606	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05169606. Effect of tissue flossing, AIS, PNF on hamstring among knee OA patients [Effect of tissue flossing, active isolated stretch, proprioceptive neuromuscular facilitation on hamstring among knee osteoarthritis patients]. Nct05169606 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05209893	1	nct_id	NCT05209893	NCT05209893	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05209893. The effect of telerehabilitation-based exercise and training on outcome measures in patients with knee osteoarthritis. Nct05209893 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05274932	1	nct_id	NCT05274932	NCT05274932	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05274932. Exercise with blood flow restriction in knee osteoarthritis [Neuromuscular responses, pain intensity and perceived exertion of resistance exercise with blood flow restriction in patients with severe knee osteoarthritis]. Nct05274932 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05403645	1	nct_id	NCT05403645	NCT05403645	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05403645. Comparison of exercise therapy vs mobilization with movement among patients with knee osteoarthritis [Comparison of exercise therapy vs mobilization with movement among patients with knee osteoarthritis in household females]. Nct05403645 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05601947	1	nct_id	NCT05601947	NCT05601947	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05601947. Investigation of the effectiveness of Wii-based exercise play therapy in knee osteoarthritis rehabilitation. Nct05601947 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05777421	1	nct_id	NCT05777421	NCT05777421	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Nct05777421. Efficacy of virtual reality based exercise regimes on kinesiophobia, pain and functional disability in patients with knee osteoarthritis. Nct05777421 2023.
